irae	Noun	# {{inflection of|īra||dat|s}}
irae	Noun	# {{inflection of|īra||gen|s}}
irae	Noun	# {{inflection of|īra||nom|p}}
irae	Noun	# {{inflection of|īra||voc|p}}
iram	Noun	# {{inflection of|īra||acc|s}}
irarum	Noun	# {{inflection of|īra||gen|p}}
iras	Noun	# {{inflection of|īra||acc|p}}
ire	Verb	# {{conjugation of|eō||pres|act|inf}}
it	Verb	# {{conjugation of|eō||3|s|pres|act|ind}}
ita	Adverb	# so
ita	Adverb	# therefore
ita	Adverb	# thus
ita	Adverb	# yes
itali	Noun	# {{inflection of|italus||gen|s}}
itali	Noun	# {{inflection of|italus||nom|p}}
itali	Noun	# {{inflection of|italus||voc|p}}
italis	Noun	# {{inflection of|italus||abl|p}}
italis	Noun	# {{inflection of|italus||dat|p}}
italus	Adjective	# Italian
italus	Noun	# an Italian man
iter	Noun	# A journey or march.
iter	Noun	# A road.
iter	Noun	# {{context|figurative}} A course or path.
iubebo	Verb	# {{conjugation of|iubeō||1|s|fut|act|ind}}
iubeo	Verb	# I command, order
iubet	Verb	# {{conjugation of|iubeō||3|s|pres|act|ind}}
iudicium	Noun	# judgment, decision
iudicium	Noun	# opinion
iudicium	Noun	# trial
iuga	Noun	# {{inflection of|iugum||acc|p}}
iuga	Noun	# {{inflection of|iugum||nom|p}}
iuga	Noun	# {{inflection of|iugum||voc|p}}
iugarat	Verb	# {{conjugation of|iugō||3|s|pluperf|act|ind}}
iugo	Verb	# I join, yoke.
iugum	Noun	# Libra (constellation)
iugum	Noun	# a makeshift archway of three spears under which a vanquished enemy was made to pass in humiliation
iugum	Noun	# beam or rail fastened perpendicular to a post
iugum	Noun	# summit or ridge of a mountain
iugum	Noun	# yoke (for oxen) or collar (for a horse)
iugum	Noun	# {{context|by extension}} a team of oxen
iugum	Noun	# {{context|figuratively}} bond (of slavery, matrimony, etc.)
iugum	Noun	# {{context|nautical}} rower's bench
iuli	Noun	# {{inflection of|iulus||gen|s}}
iuli	Noun	# {{inflection of|iulus||nom|p}}
iuli	Noun	# {{inflection of|iulus||voc|p}}
iulius	Adjective	# Of July, the fifth month of the Roman calendar.
iulo	Noun	# {{inflection of|iulus||abl|s}}
iulo	Noun	# {{inflection of|iulus||dat|s}}
iulum	Noun	# {{inflection of|iulus||acc|s}}
iulus	Noun	# catkin
iungam	Verb	# {{conjugation of|iungō||1|s|fut|act|ind}}
iungam	Verb	# {{conjugation of|iungō||1|s|pres|act|sub}}
iungere	Verb	# {{conjugation of|iungō||2|s|pres|pass|imp}}
iungere	Verb	# {{conjugation of|iungō||pres|act|inf}}
iungit	Verb	# {{conjugation of|iungō||3|s|pres|act|ind}}
iungo	Verb	# I join.
iura	Noun	# {{inflection of|iūs||acc|p}}
iura	Noun	# {{inflection of|iūs||nom|p}}
iura	Noun	# {{inflection of|iūs||voc|p}}
iura	Verb	# {{conjugation of|iūrō||1|s|pres|act|imp}}
iuro	Verb	# I swear on oath; I vow.
ius	Noun	# broth
ius	Noun	# court of law
ius	Noun	# gravy
ius	Noun	# law, right, duty
ius	Noun	# sauce
iussa	Participle	# {{inflection of|iussus||abl|f|s}}
iussa	Participle	# {{inflection of|iussus||acc|n|p}}
iussa	Participle	# {{inflection of|iussus||nom|f|s}}
iussa	Participle	# {{inflection of|iussus||nom|n|p}}
iussa	Participle	# {{inflection of|iussus||voc|f|s}}
iussa	Participle	# {{inflection of|iussus||voc|n|p}}
iussi	Noun	# {{inflection of|iussum||gen|s}}
iussi	Participle	# {{inflection of|iussus||gen|m|s}}
iussi	Participle	# {{inflection of|iussus||gen|n|s}}
iussi	Participle	# {{inflection of|iussus||nom|m|p}}
iussi	Participle	# {{inflection of|iussus||voc|m|p}}
iussi	Verb	# {{conjugation of|iubeō||1|s|perf|act|ind}}
iussum	Participle	# {{inflection of|iussus||acc|m|s}}
iussum	Participle	# {{inflection of|iussus||acc|n|s}}
iussum	Participle	# {{inflection of|iussus||nom|n|s}}
iussum	Participle	# {{inflection of|iussus||voc|n|s}}
iussum	Verb	# {{conjugation of|iubeō||supine}}
iussus	Noun	# order, command, decree, ordinance
iussus	Participle	# commanded, ordered, having been ordered
iusti	Adjective	# {{inflection of|iustus||gen|m|s}}
iusti	Adjective	# {{inflection of|iustus||gen|n|s}}
iusti	Adjective	# {{inflection of|iustus||nom|m|p}}
iusti	Adjective	# {{inflection of|iustus||voc|m|p}}
iustior	Adjective	# more just or righteous
iustis	Adjective	# {{inflection of|iustus||abl|f|p}}
iustis	Adjective	# {{inflection of|iustus||abl|m|p}}
iustis	Adjective	# {{inflection of|iustus||abl|n|p}}
iustis	Adjective	# {{inflection of|iustus||dat|f|p}}
iustis	Adjective	# {{inflection of|iustus||dat|m|p}}
iustis	Adjective	# {{inflection of|iustus||dat|n|p}}
iustitia	Noun	# justice, fairness, equity
iustus	Adjective	# just, righteous
iustus	Adjective	# {{context|figurative}} exact, straight, direct
iuva	Verb	# {{conjugation of|iuvō||2|s|pres|act|imp}}
iuvabit	Verb	# {{conjugation of|iuvō||3|s|fut|act|ind}}
iuvabo	Verb	# {{conjugation of|iuvō||1|s|fut|act|ind}}
iuvenes	Noun	# {{inflection of|iuvenis||acc|p}}
iuvenes	Noun	# {{inflection of|iuvenis||nom|p}}
iuvenes	Noun	# {{inflection of|iuvenis||voc|p}}
iuvenis	Adjective	# young
iuvenis	Noun	# A youth; a young man or woman.
iuventa	Noun	# youth
iuventae	Noun	# {{inflection of|iuventa||dat|s}}
iuventae	Noun	# {{inflection of|iuventa||gen|s}}
iuventae	Noun	# {{inflection of|iuventa||nom|p}}
iuventae	Noun	# {{inflection of|iuventa||voc|p}}
iuventus	Noun	# youth
iuvenum	Noun	# {{inflection of|iuvenis||gen|p}}
iuvo	Verb	# I help; I aid; I save.
labens	Participle	# gliding, flowing
labens	Participle	# slipping
labenti	Participle	# {{inflection of|lābēns||abl|f|s}}
labenti	Participle	# {{inflection of|lābēns||abl|m|s}}
labenti	Participle	# {{inflection of|lābēns||abl|n|s}}
labenti	Participle	# {{inflection of|lābēns||dat|f|s}}
labenti	Participle	# {{inflection of|lābēns||dat|m|s}}
labenti	Participle	# {{inflection of|lābēns||dat|n|s}}
labentibus	Participle	# {{inflection of|lābēns||abl|f|s}}
labentibus	Participle	# {{inflection of|lābēns||abl|m|s}}
labentibus	Participle	# {{inflection of|lābēns||abl|n|s}}
labentibus	Participle	# {{inflection of|lābēns||dat|f|p}}
labentibus	Participle	# {{inflection of|lābēns||dat|m|p}}
labentibus	Participle	# {{inflection of|lābēns||dat|n|p}}
labo	Verb	# I totter
labo	Verb	# I waver or decline
labor	Noun	# illness
labor	Noun	# labour
labor	Noun	# work
labor	Verb	# I glide, flow
labor	Verb	# I slip
labora	Verb	# {{conjugation of|labōrō||2|s|pres|act|imp}}
laboratae	Participle	# {{inflection of|labōrātus||dat|f|s}}
laboratae	Participle	# {{inflection of|labōrātus||gen|f|s}}
laboratae	Participle	# {{inflection of|labōrātus||nom|f|p}}
laboratae	Participle	# {{inflection of|labōrātus||voc|f|p}}
laboratus	Participle	# produced, having been produced
laborem	Verb	# {{conjugation of|labōrō||1|s|pres|act|sub}}
labores	Verb	# {{conjugation of|labōrō||2|s|pres|act|sub}}
laboris	Noun	# {{inflection of|labor||gen|s}}
laboro	Verb	# I am imperiled.
laboro	Verb	# I endeavor, strive.
laboro	Verb	# I suffer, am oppressed, am afflicted with.
laboro	Verb	# I toil, labor.
laboro	Verb	# {{context|transitive}} I produce.
laborum	Noun	# {{inflection of|labor||gen|p}}
lacrima	Noun	# a tear {{gloss|drop of liquid from crying}}
lacrimae	Noun	# {{inflection of|lacrima||dat|s}}
lacrimae	Noun	# {{inflection of|lacrima||gen|s}}
lacrimae	Noun	# {{inflection of|lacrima||nom|p}}
lacrimae	Noun	# {{inflection of|lacrima||voc|p}}
lacrimans	Participle	# weeping, crying
lacrimis	Noun	# {{inflection of|lacrima||abl|p}}
lacrimis	Noun	# {{inflection of|lacrima||dat|p}}
laeso	Participle	# {{inflection of|laesus||abl|m|s}}
laeso	Participle	# {{inflection of|laesus||abl|n|s}}
laeso	Participle	# {{inflection of|laesus||dat|m|s}}
laeso	Participle	# {{inflection of|laesus||dat|n|s}}
laesus	Participle	# betrayed
laesus	Participle	# hurt
laesus	Participle	# offended
laesus	Participle	# thwarted
laeta	Adjective	# {{inflection of|laetus||abl|f|s}}
laeta	Adjective	# {{inflection of|laetus||nom|f|s}}
laeta	Adjective	# {{inflection of|laetus||voc|f|s}}
laeta	Verb	# {{conjugation of|laetō||1|s|pres|act|imp}}
laetans	Participle	# rejoicing
laetantis	Participle	# {{inflection of|laetāns||gen|f|s}}
laetantis	Participle	# {{inflection of|laetāns||gen|m|s}}
laetantis	Participle	# {{inflection of|laetāns||gen|n|s}}
laeti	Adjective	# {{inflection of|laetus||gen|m|s}}
laeti	Adjective	# {{inflection of|laetus||gen|n|s}}
laeti	Adjective	# {{inflection of|laetus||nom|m|p}}
laeti	Adjective	# {{inflection of|laetus||voc|m|p}}
laetissima	Adjective	# {{inflection of|laetissimus||abl|f|s}}
laetissima	Adjective	# {{inflection of|laetissimus||acc|n|p}}
laetissima	Adjective	# {{inflection of|laetissimus||nom|f|s}}
laetissima	Adjective	# {{inflection of|laetissimus||nom|n|p}}
laetissima	Adjective	# {{inflection of|laetissimus||voc|f|s}}
laetissima	Adjective	# {{inflection of|laetissimus||voc|n|p}}
laetissimus	Adjective	# ({{superlative of|laetus|nocap=1|nodot=1}}) happiest; happy as can be
laetitia	Noun	# Great joy, gladness, pleasure, delight
laetitiae	Noun	# {{inflection of|laetitia||dat|s}}
laetitiae	Noun	# {{inflection of|laetitia||gen|s}}
laetitiae	Noun	# {{inflection of|laetitia||nom|p}}
laetitiae	Noun	# {{inflection of|laetitia||voc|p}}
laetitiam	Noun	# {{inflection of|laetitia||acc|s}}
laeto	Verb	# I cause to rejoice.
laetos	Adjective	# {{inflection of|laetus||acc|m|p}}
laetum	Adjective	# {{inflection of|laetus||nom|n|s}}
laetus	Adjective	# happy
laeva	Adjective	# {{inflection of|laevus||abl|f|s}}
laeva	Adjective	# {{inflection of|laevus||acc|n|p}}
laeva	Adjective	# {{inflection of|laevus||nom|f|s}}
laeva	Adjective	# {{inflection of|laevus||nom|n|p}}
laeva	Adjective	# {{inflection of|laevus||voc|f|s}}
laevus	Adjective	# left; on the left side.
laevus	Adjective	# {{context|by extension}} awkward, foolish
laevus	Adjective	# {{context|figuratively}} unlucky
lapis	Noun	# a boundary stone
lapis	Noun	# a milestone
lapis	Noun	# a statue
lapis	Noun	# a stone
lapis	Noun	# gravestone, tombstone
lapis	Noun	# the stone platform at a slave auction
lapis	Noun	# {{context|poetic}} jewel, precious stone
lapsa	Participle	# {{inflection of|lāpsus||abl|f|s}}
lapsa	Participle	# {{inflection of|lāpsus||acc|n|p}}
lapsa	Participle	# {{inflection of|lāpsus||nom|f|s}}
lapsa	Participle	# {{inflection of|lāpsus||nom|n|p}}
lapsa	Participle	# {{inflection of|lāpsus||voc|f|s}}
lapsa	Participle	# {{inflection of|lāpsus||voc|n|p}}
lapsus	Noun	# gliding, sliding, slipping, falling
lapsus	Participle	# slipped, glided
laquear	Noun	# a panelled or fretted ceiling
laqueari	Noun	# {{inflection of|laquear||abl|s}}
laqueari	Noun	# {{inflection of|laquear||dat|s}}
laquearibus	Noun	# {{inflection of|laquear||abl|p}}
laquearibus	Noun	# {{inflection of|laquear||dat|p}}
largo	Adjective	# {{inflection of|largus||abl|m|s}}
largo	Adjective	# {{inflection of|largus||abl|n|p}}
largo	Adjective	# {{inflection of|largus||dat|m|s}}
largo	Adjective	# {{inflection of|largus||dat|n|s}}
largus	Adjective	# abundant, copious, large, abounding in something
largus	Adjective	# bountiful, liberal
late	Adverb	# broadly, widely
late	Adverb	# extensively
late	Adverb	# far and wide, everywhere
late	Adverb	# lavishly, to excess
latens	Participle	# lurking, skulking, hiding
latentia	Participle	# {{inflection of|latēns||acc|n|p}}
latentia	Participle	# {{inflection of|latēns||nom|n|p}}
latentia	Participle	# {{inflection of|latēns||voc|n|p}}
laterum	Noun	# {{inflection of|latus||gen|p}}
lati	Adjective	# {{inflection of|lātus||gen|m|s}}
lati	Adjective	# {{inflection of|lātus||gen|n|s}}
lati	Adjective	# {{inflection of|lātus||nom|m|p}}
lati	Adjective	# {{inflection of|lātus||voc|m|p}}
latinum	Adjective	# {{inflection of|latīnus||nom|n|s}}
latinus	Adjective	# {{alternative capitalisation of|Latinus|Latīnus}}
latio	Noun	# bearing, bringing (act of)
latio	Noun	# rendering (of accounts etc)
latio	Noun	# voting
lato	Adjective	# {{inflection of|lātus||abl|m|s}}
lato	Adjective	# {{inflection of|lātus||abl|n|p}}
lato	Adjective	# {{inflection of|lātus||dat|m|s}}
lato	Adjective	# {{inflection of|lātus||dat|n|s}}
latos	Adjective	# {{inflection of|lātus||acc|m|p}}
latus	Adjective	# spacious, extensive
latus	Adjective	# wide, broad
latus	Noun	# side, flank
latus	Participle	# born, carried, having been carried
latus	Participle	# reported, having been reported
latus	Participle	# suffered, endured, having been suffered
laude	Noun	# {{inflection of|laus||abl|s}}
laudes	Noun	# {{inflection of|laus||acc|p}}
laudes	Noun	# {{inflection of|laus||nom|p}}
laudes	Noun	# {{inflection of|laus||voc|p}}
laudes	Verb	# {{conjugation of|laudō||2|s|pres|act|sub}}
laudi	Noun	# {{inflection of|laus||dat|s}}
laudo	Verb	# I commend, honor.
laudo	Verb	# I compliment.
laudo	Verb	# I eulogize.
laudo	Verb	# I praise, laud, extol.
laus	Noun	# fame
laus	Noun	# praise, glory
laxas	Verb	# {{conjugation of|laxō||2|s|pres|act|ind}}
laxis	Adjective	# {{inflection of|laxus||abl|f|p}}
laxis	Adjective	# {{inflection of|laxus||abl|m|p}}
laxis	Adjective	# {{inflection of|laxus||abl|n|p}}
laxis	Adjective	# {{inflection of|laxus||dat|f|p}}
laxis	Adjective	# {{inflection of|laxus||dat|m|p}}
laxis	Adjective	# {{inflection of|laxus||dat|n|p}}
laxo	Verb	# I extend, expand
laxo	Verb	# I lessen, abate
laxo	Verb	# I open, make wide
laxo	Verb	# I relax, moderate, weaken
laxo	Verb	# I undo, release
laxo	Verb	# {{context|figuratively}} I lighten, relieve, free
laxus	Adjective	# loose, free
laxus	Adjective	# wide, spacious, roomy
laxus	Adjective	# yielding
lecti	Participle	# {{inflection of|lēctus||gen|m|s}}
lecti	Participle	# {{inflection of|lēctus||gen|n|s}}
lecti	Participle	# {{inflection of|lēctus||nom|m|p}}
lecti	Participle	# {{inflection of|lēctus||voc|m|p}}
lectus	Noun	# bed
lectus	Noun	# couch, sofa
lectus	Participle	# choice, excellent
lectus	Participle	# chosen, picked, having been selected
leges	Noun	# {{inflection of|lēx||acc|p}}
leges	Noun	# {{inflection of|lēx||nom|p}}
leges	Noun	# {{inflection of|lēx||voc|p}}
leges	Verb	# {{conjugation of|legō||2|s|fut|act|ind}}
leges	Verb	# {{conjugation of|lēgō||2|s|pres|act|sub}}
lego	Verb	# I choose, select, appoint.
lego	Verb	# I collect, gather, bring together.
lego	Verb	# I deputize.
lego	Verb	# I despatch, send as ambassador.
lego	Verb	# I read (aloud), recite.
lego	Verb	# I take, steal.
lego	Verb	# I traverse, pass through.
legunt	Verb	# {{conjugation of|legō||3|p|pres|act|ind}}
levat	Verb	# {{conjugation of|lēvō||3|s|pres|act|ind}}
leves	Adjective	# {{inflection of|levis||acc|f|p}}
leves	Adjective	# {{inflection of|levis||acc|m|p}}
leves	Adjective	# {{inflection of|levis||nom|f|p}}
leves	Adjective	# {{inflection of|levis||nom|m|p}}
leves	Adjective	# {{inflection of|levis||voc|f|p}}
leves	Adjective	# {{inflection of|levis||voc|m|p}}
leves	Adjective	# {{inflection of|lēvis||acc|f|p}}
leves	Adjective	# {{inflection of|lēvis||acc|m|p}}
leves	Adjective	# {{inflection of|lēvis||nom|f|p}}
leves	Adjective	# {{inflection of|lēvis||nom|m|p}}
leves	Adjective	# {{inflection of|lēvis||voc|f|p}}
leves	Adjective	# {{inflection of|lēvis||voc|m|p}}
leves	Verb	# {{conjugation of|levō||2|s|pres|act|sub}}
leves	Verb	# {{conjugation of|lēvō||2|s|pres|act|sub}}
levi	Adjective	# {{inflection of|levis||abl|f|s}}
levi	Adjective	# {{inflection of|levis||abl|m|s}}
levi	Adjective	# {{inflection of|levis||abl|n|s}}
levi	Adjective	# {{inflection of|levis||dat|f|s}}
levi	Adjective	# {{inflection of|levis||dat|m|s}}
levi	Adjective	# {{inflection of|levis||dat|n|s}}
levibus	Adjective	# {{inflection of|levis||abl|f|p}}
levibus	Adjective	# {{inflection of|levis||abl|m|p}}
levibus	Adjective	# {{inflection of|levis||abl|n|p}}
levibus	Adjective	# {{inflection of|levis||dat|f|p}}
levibus	Adjective	# {{inflection of|levis||dat|m|p}}
levibus	Adjective	# {{inflection of|levis||dat|n|p}}
levis	Adjective	# dispensable
levis	Adjective	# fickle
levis	Adjective	# light (not heavy)
levis	Adjective	# quick, swift
levis	Adjective	# smooth, smoothed
levis	Adjective	# trivial, trifling
levis	Adjective	# {{context|substantive}} smoothness
levo	Verb	# I make light, lighten
levo	Verb	# I make smooth, polish
levo	Verb	# I mitigate, alleviate
levo	Verb	# I raise, elevate, lift up
levo	Verb	# I relieve, ease, comfort
lex	Noun	# A law
liba	Verb	# {{conjugation of|lībō||1|s|pres|act|imp}}
libato	Participle	# {{inflection of|lībātus||abl|m|s}}
libato	Participle	# {{inflection of|lībātus||abl|n|s}}
libato	Participle	# {{inflection of|lībātus||dat|m|s}}
libato	Participle	# {{inflection of|lībātus||dat|n|s}}
libatus	Participle	# sipped, tasted, having been sipped.
libatus	Participle	# spilled, having been spilled.
libatus	Participle	# sprinkled, consecrated, having been sprinkled as a libation.
libavit	Verb	# {{conjugation of|lībō||3|s|perf|act|ind}}
libo	Verb	# I graze
libo	Verb	# I spill
libo	Verb	# I sprinkle, consecrate, dedicate, make a libation
libo	Verb	# I taste, sip
libyci	Adjective	# {{inflection of|libycus||gen|m|s}}
libyci	Adjective	# {{inflection of|libycus||gen|n|s}}
libyci	Adjective	# {{inflection of|libycus||nom|m|p}}
libyci	Adjective	# {{inflection of|libycus||voc|m|p}}
libycis	Adjective	# {{inflection of|libycus||abl|f|p}}
libycis	Adjective	# {{inflection of|libycus||abl|m|p}}
libycis	Adjective	# {{inflection of|libycus||abl|n|p}}
libycis	Adjective	# {{inflection of|libycus||dat|f|p}}
libycis	Adjective	# {{inflection of|libycus||dat|m|p}}
libycis	Adjective	# {{inflection of|libycus||dat|n|p}}
libycos	Adjective	# {{inflection of|libycus||acc|m|p}}
libycus	Adjective	# Libyan
liceat	Verb	# {{conjugation of|licet||pres||sub}}
licet	Verb	# {{context|with dative}} it is allowed; one is permitted.
limen	Noun	# beginning, commencement
limen	Noun	# end, termination
limen	Noun	# house, home, abode, dwelling
limen	Noun	# lintel
limen	Noun	# threshold, doorstep, sill {{gloss|bottom-most part of a doorway}}
limen	Noun	# threshold, entrance, doorway, approach; door
limina	Noun	# {{inflection of|līmen||acc|p}}
limina	Noun	# {{inflection of|līmen||nom|p}}
limina	Noun	# {{inflection of|līmen||voc|p}}
linquant	Verb	# {{conjugation of|linquō||3|p|pres|act|sub}}
linquo	Verb	# I leave, quit, forsake, depart from.
liquens	Participle	# clearing
liquens	Participle	# flowing
liquentia	Participle	# {{inflection of|liquēns||acc|n|p}}
liquentia	Participle	# {{inflection of|liquēns||nom|n|p}}
liquentia	Participle	# {{inflection of|liquēns||voc|n|p}}
litora	Noun	# {{inflection of|lītus||acc|p}}
litora	Noun	# {{inflection of|lītus||nom|p}}
litora	Noun	# {{inflection of|lītus||voc|p}}
litore	Noun	# {{inflection of|lītus||abl|s}}
litus	Noun	# beach, shore
loca	Noun	# {{inflection of|locus||acc|p}}
loca	Noun	# {{inflection of|locus||nom|p}}
loca	Noun	# {{inflection of|locus||voc|p}}
loca	Verb	# {{conjugation of|locō||1|s|pres|act|imp}}
locant	Verb	# {{conjugation of|locō||3|p|pres|act|ind}}
locavit	Verb	# {{conjugation of|locō||3|s|perf|act|ind}}
loco	Noun	# {{inflection of|locus||abl|m|s}}
loco	Noun	# {{inflection of|locus||dat|m|s}}
loco	Verb	# I arrange, establish.
loco	Verb	# I lease, hire out, lend.
loco	Verb	# I put, place, set.
locorum	Noun	# {{inflection of|locus||gen|p}}
locos	Noun	# {{inflection of|locus||acc|p}}
locum	Noun	# {{inflection of|locus||acc|s}}
locus	Noun	# a passage of literature
locus	Noun	# a region or general geographic area
locus	Noun	# place, spot {{gloss|a specific location}}
locuta	Participle	# {{inflection of|locūtus||abl|f|s}}
locuta	Participle	# {{inflection of|locūtus||acc|n|p}}
locuta	Participle	# {{inflection of|locūtus||nom|f|s}}
locuta	Participle	# {{inflection of|locūtus||nom|n|p}}
locuta	Participle	# {{inflection of|locūtus||voc|f|s}}
locuta	Participle	# {{inflection of|locūtus||voc|n|p}}
locutus	Participle	# spoken, having spoken.
longa	Adjective	# {{inflection of|longus||abl|f|s}}
longa	Adjective	# {{inflection of|longus||acc|n|p}}
longa	Adjective	# {{inflection of|longus||nom|f|s}}
longa	Adjective	# {{inflection of|longus||nom|n|p}}
longa	Adjective	# {{inflection of|longus||voc|f|s}}
longa	Adjective	# {{inflection of|longus||voc|n|p}}
longae	Adjective	# {{inflection of|longus||dat|f|s}}
longae	Adjective	# {{inflection of|longus||gen|f|s}}
longae	Adjective	# {{inflection of|longus||nom|f|p}}
longae	Adjective	# {{inflection of|longus||voc|f|p}}
longam	Adjective	# {{inflection of|longus||acc|f|s}}
longe	Adverb	# widely, greatly, much, very much
longe	Adverb	# {{context|of space}} long, a long way off, far, far off, at a distance
longe	Adverb	# {{context|of time}} long, for a long period of time
longissima	Adjective	# {{inflection of|longissimus||abl|f|s}}
longissima	Adjective	# {{inflection of|longissimus||acc|n|p}}
longissima	Adjective	# {{inflection of|longissimus||nom|f|s}}
longissima	Adjective	# {{inflection of|longissimus||nom|n|p}}
longissima	Adjective	# {{inflection of|longissimus||voc|f|s}}
longissima	Adjective	# {{inflection of|longissimus||voc|n|p}}
longissimus	Adjective	# furthest or very far
longissimus	Adjective	# longest or very long
longius	Adverb	# {{comparative of|longe|POS=adverb}}
longo	Adjective	# {{inflection of|longus||abl|m|s}}
longo	Adjective	# {{inflection of|longus||abl|n|p}}
longo	Adjective	# {{inflection of|longus||dat|m|s}}
longo	Adjective	# {{inflection of|longus||dat|n|s}}
longum	Adjective	# {{inflection of|longus||acc|m|s}}
longum	Adjective	# {{inflection of|longus||acc|n|s}}
longum	Adjective	# {{inflection of|longus||nom|n|s}}
longum	Adjective	# {{inflection of|longus||voc|n|s}}
longus	Adjective	# great, vast, spacious
longus	Adjective	# remote, distant, far off.
longus	Adjective	# {{context|of space}} far, long; extended, prolonged
longus	Adjective	# {{context|of speech or writing}} long-winded, lengthy
longus	Adjective	# {{context|of time}} long; tedious, laborious; long duration, continuance
loquor	Verb	# I declare, utter.
loquor	Verb	# I say, speak, tell, talk.
loquuntur	Verb	# {{conjugation of|loquor||3|p|pres|act|ind}}
lora	Noun	# {{inflection of|lōrum||acc|p}}
lora	Noun	# {{inflection of|lōrum||nom|p}}
lora	Noun	# {{inflection of|lōrum||voc|p}}
lorum	Noun	# thong (leather strap)
luce	Noun	# {{inflection of|lux||abl|s}}
luce	Verb	# {{conjugation of|lūceō||2|s|pres|act|imp}}
luceo	Verb	# I am conspicuous, apparent, evident
luceo	Verb	# I shine
luceo	Verb	# I show through; I become visible
luceo	Verb	# {{context|of the day}} I dawn, become light
luco	Noun	# {{inflection of|lūcus||abl|s}}
luco	Noun	# {{inflection of|lūcus||dat|s}}
lucos	Noun	# {{inflection of|lūcus||acc|p}}
lucus	Noun	# A grove sacred to a deity
lucus	Noun	# {{context|poetic}} a wood
ludis	Noun	# {{inflection of|lūdus||abl|p}}
ludis	Noun	# {{inflection of|lūdus||dat|p}}
ludis	Verb	# {{conjugation of|lūdō||2|s|pres|act|ind}}
ludo	Noun	# {{inflection of|lūdus||abl|s}}
ludo	Noun	# {{inflection of|lūdus||dat|s}}
ludo	Verb	# I deceive, trick.
ludo	Verb	# I frolic, behave playfully.
ludo	Verb	# I mock, mimic.
ludo	Verb	# I play (a game or sport).
ludo	Verb	# I practice, amuse myself with.
ludo	Verb	# I sport, play amorously.
ludo	Verb	# I tease, ridicule.
ludunt	Verb	# {{conjugation of|lūdō||3|p|pres|act|ind}}
ludus	Noun	# (in plural) public spectacle, games
ludus	Noun	# fun
ludus	Noun	# game, sport, play
ludus	Noun	# school
lue	Verb	# {{conjugation of|luō||2|s|pres|act|imp}}
luetis	Verb	# {{conjugation of|luō||2|p|fut|act|ind}}
lumen	Noun	# light
lumen	Noun	# {{context|poetic}} brightness
lumen	Noun	# {{context|poetic}} daylight
lumen	Noun	# {{context|poetic}} the eyes
lumen	Noun	# {{context|poetic}} the light of life
lumina	Noun	# {{inflection of|lūmen||acc|p}}
lumina	Noun	# {{inflection of|lūmen||nom|p}}
lumina	Noun	# {{inflection of|lūmen||voc|p}}
luna	Noun	# a crescent shape
luna	Noun	# the Moon
luna	Noun	# {{context|figuratively}} a month
luna	Noun	# {{context|figuratively}} a night
lunam	Noun	# {{inflection of|lūna||acc|s}}
lunatis	Verb	# {{conjugation of|lūnō||2|p|pres|act|ind}}
luno	Verb	# I curve or bend into a crescent or half-moon shape
luo	Verb	# I cleanse, purge.
luo	Verb	# I expiate.
luo	Verb	# I pay.
luo	Verb	# I satisfy.
luo	Verb	# I suffer.
luo	Verb	# I wash.
lupa	Noun	# she-wolf
lupa	Noun	# {{context|slang}} prostitute
lupae	Noun	# {{inflection of|lupa||dat|s}}
lupae	Noun	# {{inflection of|lupa||gen|s}}
lupae	Noun	# {{inflection of|lupa||nom|p}}
lupae	Noun	# {{inflection of|lupa||voc|p}}
lusit	Verb	# {{conjugation of|lūdō||3|s|perf|act|ind}}
lustrabunt	Verb	# {{conjugation of|lustrō||3|p|fut|act|ind}}
lustrare	Verb	# {{conjugation of|lustrō||pres|act|inf}}
lustrat	Verb	# {{conjugation of|lustrō||3|s|pres|act|ind}}
lustris	Noun	# {{inflection of|lustrum||abl|p}}
lustris	Noun	# {{inflection of|lustrum||dat|p}}
lustro	Noun	# a vagabond, wanderer
lustro	Verb	# I circle, move in a circle around. (''because the priest offering such a sacrifice did so'')
lustro	Verb	# I purify by means of a propitiatory sacrifice.
lustro	Verb	# {{context|figuratively}} I illuminate, make bright.
lustro	Verb	# {{context|military}} I review, examine.
lustrum	Noun	# a period of five years
lustrum	Noun	# a purificatory sacrifice or lustration performed every five years by the censor
lustrum	Noun	# bog, morass
lustrum	Noun	# {{context|usually plural}} (a place of) debauchery
lustrum	Noun	# {{context|usually plural}} den of wild beasts; wood, forest
lux	Noun	# light
luxu	Noun	# {{inflection of|luxus||abl|s}}
luxus	Adjective	# dislocated
luxus	Noun	# a dislocation
luxus	Noun	# extravagance, luxury, excess, debauchery
luxus	Noun	# pomp, splendor
lychni	Noun	# {{inflection of|lychnus||gen|s}}
lychni	Noun	# {{inflection of|lychnus||nom|p}}
lychni	Noun	# {{inflection of|lychnus||voc|p}}
lychnus	Noun	# light, lamp (hung from the ceiling)
lymphas	Verb	# {{conjugation of|lymphō||2|s|pres|act|ind}}
lympho	Verb	# I enrage, make mad
lyncis	Noun	# {{inflection of|lynx||gen|s}}
lynx	Noun	# A lynx#English|lynx
m	Abbreviation	# Marcus
m	Letter	# {{Latn-def|la|letter}}
maculo	Verb	# I defile, pollute.
maculo	Verb	# I stain, make spotted.
maculo	Verb	# {{context|figuratively}} I dishonor.
maculosae	Adjective	# {{inflection of|maculōsus||dat|f|s}}
